Datum und Uhrzeit,Anzahl wartender Personen,durchschnittliche Wartezeit in Minuten,nächste Nummer,letzte Aktualisierung
2020-09-21 08:05,0,2,,08:04
2020-09-21 08:10,3,2,110,08:09
2020-09-21 08:15,3,2,113,08:15
2020-09-21 08:20,4,3,116,08:19
2020-09-21 08:25,3,3,118,08:24
2020-09-21 08:30,0,4,,08:29
2020-09-21 08:35,0,4,,08:34
2020-09-21 08:40,1,3,129,08:39
2020-09-21 08:45,0,2,,08:44
2020-09-21 08:50,2,2,135,08:49
2020-09-21 08:55,1,2,138,08:54
2020-09-21 09:00,2,2,139,08:59
2020-09-21 09:05,0,4,,09:04
2020-09-21 09:10,4,4,143,09:09
2020-09-21 09:15,3,4,145,09:14
2020-09-21 09:20,5,5,147,09:19
2020-09-21 09:25,10,5,5029,09:24
2020-09-21 09:30,8,8,151,09:29
2020-09-21 09:35,5,9,154,09:34
2020-09-21 09:40,5,9,156,09:39
2020-09-21 09:45,6,10,157,09:44
2020-09-21 09:50,4,12,162,09:49
2020-09-21 09:55,4,12,163,09:53
2020-09-21 10:00,5,8,167,09:59
2020-09-21 10:05,5,6,169,10:05
2020-09-21 10:10,3,8,174,10:09
2020-09-21 10:15,4,7,175,10:14
2020-09-21 10:20,4,6,181,10:19
2020-09-21 10:25,5,6,183,10:24
2020-09-21 10:30,3,5,188,10:29
2020-09-21 10:35,2,5,194,10:34
2020-09-21 10:40,2,3,197,10:39
2020-09-21 10:45,3,4,200,10:44
2020-09-21 10:50,2,4,205,10:49
2020-09-21 10:55,2,4,5082,10:54
2020-09-21 11:00,2,3,215,10:59
2020-09-21 11:05,4,2,216,11:05
2020-09-21 11:10,10,2,216,11:09
2020-09-21 11:15,5,6,221,11:14
2020-09-21 11:20,4,8,223,11:19
2020-09-21 11:25,5,9,227,11:24
2020-09-21 11:30,7,9,229,11:29
2020-09-21 11:35,7,9,230,11:34
2020-09-21 11:40,7,8,234,11:40
2020-09-21 11:45,2,9,239,11:44
2020-09-21 11:50,6,7,241,11:49
2020-09-21 11:55,8,6,243,11:54
2020-09-21 12:00,3,8,248,11:59
2020-09-21 12:05,2,9,250,12:04
2020-09-21 12:10,4,9,252,12:09
2020-09-21 12:15,0,6,,12:14
2020-09-21 12:20,1,4,260,12:19
2020-09-21 12:25,4,2,264,12:24
2020-09-21 12:30,4,3,268,12:29
2020-09-21 12:35,1,5,273,12:34
2020-09-21 12:40,2,4,277,12:39
2020-09-21 12:45,0,4,,12:44
2020-09-21 12:50,3,3,282,12:49
2020-09-21 12:55,3,3,5140,12:54
2020-09-21 13:00,1,3,287,12:59
2020-09-21 13:05,1,4,291,13:04
2020-09-21 13:10,2,4,295,13:09
2020-09-21 13:15,5,5,296,13:14
2020-09-21 13:20,4,5,299,13:19
2020-09-21 13:25,7,5,301,13:24
2020-09-21 13:30,10,6,303,13:29
2020-09-21 13:35,7,8,307,13:34
2020-09-21 13:40,6,10,309,13:39
2020-09-21 13:45,0,11,,13:44
2020-09-21 13:50,0,9,,13:49
2020-09-21 13:55,0,5,,13:54
2020-09-21 14:00,1,4,327,13:59
2020-09-21 14:05,2,3,330,14:04
2020-09-21 14:10,3,2,332,14:09
2020-09-21 14:15,3,3,338,14:14
2020-09-21 14:20,2,3,339,14:19
2020-09-21 14:25,1,4,343,14:24
2020-09-21 14:30,5,3,347,14:29
2020-09-21 14:35,2,3,351,14:34
2020-09-21 14:40,2,4,354,14:39
2020-09-21 14:45,4,4,356,14:44
2020-09-21 14:50,3,4,358,14:49
2020-09-21 14:55,6,5,5187,14:54
2020-09-21 15:00,5,6,361,14:59
2020-09-21 15:05,4,8,365,15:04
2020-09-21 15:10,3,6,368,15:09
2020-09-21 15:15,3,5,371,15:14
2020-09-21 15:20,2,5,374,15:19
2020-09-21 15:25,3,4,5207,15:24
2020-09-21 15:30,4,3,383,15:29
2020-09-21 15:35,6,3,5212,15:34
2020-09-21 15:40,6,4,5216,15:39
2020-09-21 15:45,4,6,390,15:44
2020-09-21 15:50,6,7,391,15:49
2020-09-21 15:55,5,9,395,15:55
2020-09-21 16:00,4,8,397,15:59
2020-09-21 16:05,5,9,398,16:04
2020-09-21 16:10,5,10,5230,16:09
2020-09-21 16:15,5,11,402,16:14
2020-09-21 16:20,4,12,405,16:19
2020-09-21 16:25,4,8,411,16:24
2020-09-21 16:30,6,7,412,16:29
2020-09-21 16:35,4,5,414,16:34
2020-09-21 16:40,5,6,415,16:39
2020-09-21 16:45,3,9,418,16:44
2020-09-21 16:50,3,10,421,16:49
2020-09-21 16:55,4,10,5245,16:54
2020-09-21 17:00,3,9,425,16:59
2020-09-21 17:05,3,7,427,17:04
2020-09-21 17:10,7,7,427,17:09
2020-09-21 17:15,5,9,430,17:14
2020-09-21 17:20,3,10,434,17:19
2020-09-21 17:25,2,10,436,17:24
2020-09-21 17:30,1,9,437,17:29
2020-09-21 17:35,0,9,,17:34
2020-09-21 17:40,0,9,,17:39
2020-09-21 17:45,0,9,,17:44
2020-09-21 17:50,0,9,,17:49
2020-09-21 17:55,0,9,,17:54
2020-09-21 18:00,0,9,,17:59
